venta_id,cliente_id,usu_vend_id,tipo_comprobante,serie_comprobante,num_comprobante,fecha_hora,impuesto,total_venta,estado;;;;;;;;;;
801,801,2,Boleta,B001,0000801,2018-07-26 00:00:24,18,50,Aceptado;801;801;2;Boleta;B001;????801;2018-07-26¿00:00:24;18;50;Aceptado
802,802,2,Boleta,B001,0000802,2018-07-26 00:00:25,18,245,Aceptado;802;802;2;Boleta;B001;????802;2018-07-26¿00:00:25;18;245;Aceptado
803,803,2,Boleta,B001,0000803,2018-07-26 00:00:26,18,170,Aceptado;803;803;2;Boleta;B001;????803;2018-07-26¿00:00:26;18;170;Aceptado
804,804,3,Boleta,B001,0000804,2018-07-26 00:00:27,18,35,Aceptado;804;804;3;Boleta;B001;????804;2018-07-26¿00:00:27;18;35;Aceptado
805,805,3,Boleta,B001,0000805,2018-07-26 00:00:28,18,20,Aceptado;805;805;3;Boleta;B001;????805;2018-07-26¿00:00:28;18;20;Aceptado
806,806,2,Boleta,B001,0000806,2018-07-26 00:00:29,18,40,Aceptado;806;806;2;Boleta;B001;????806;2018-07-26¿00:00:29;18;40;Aceptado
807,807,2,Boleta,B001,0000807,2018-07-26 00:00:30,18,20,Aceptado;807;807;2;Boleta;B001;????807;2018-07-26¿00:00:30;18;20;Aceptado
808,808,2,Boleta,B001,0000808,2018-07-26 00:00:31,18,100,Aceptado;808;808;2;Boleta;B001;????808;2018-07-26¿00:00:31;18;100;Aceptado
809,809,2,Boleta,B001,0000809,2018-07-26 00:00:32,18,50,Aceptado;809;809;2;Boleta;B001;????809;2018-07-26¿00:00:32;18;50;Aceptado
810,810,3,Boleta,B001,0000810,2018-07-26 00:00:33,18,170,Aceptado;810;810;3;Boleta;B001;????810;2018-07-26¿00:00:33;18;170;Aceptado
811,811,3,Boleta,B001,0000811,2018-07-26 00:00:34,18,35,Aceptado;811;811;3;Boleta;B001;????811;2018-07-26¿00:00:34;18;35;Aceptado
812,812,2,Boleta,B001,0000812,2018-07-26 00:00:35,18,50,Aceptado;812;812;2;Boleta;B001;????812;2018-07-26¿00:00:35;18;50;Aceptado
813,813,3,Boleta,B001,0000813,2018-08-02 00:00:00,18,228,Aceptado;813;813;3;Boleta;B001;????813;2018-08-02¿00:00:00;18;228;Aceptado
814,814,3,Boleta,B001,0000814,2018-08-02 00:00:01,18,147,Aceptado;814;814;3;Boleta;B001;????814;2018-08-02¿00:00:01;18;147;Aceptado
815,815,3,Boleta,B001,0000815,2018-08-02 00:00:02,18,20,Aceptado;815;815;3;Boleta;B001;????815;2018-08-02¿00:00:02;18;20;Aceptado
816,816,2,Boleta,B001,0000816,2018-08-02 00:00:03,18,40,Aceptado;816;816;2;Boleta;B001;????816;2018-08-02¿00:00:03;18;40;Aceptado
817,817,2,Boleta,B001,0000817,2018-08-02 00:00:04,18,35,Aceptado;817;817;2;Boleta;B001;????817;2018-08-02¿00:00:04;18;35;Aceptado
818,818,2,Boleta,B001,0000818,2018-08-02 00:00:05,18,50,Aceptado;818;818;2;Boleta;B001;????818;2018-08-02¿00:00:05;18;50;Aceptado
819,819,2,Boleta,B001,0000819,2018-08-02 00:00:06,18,20,Aceptado;819;819;2;Boleta;B001;????819;2018-08-02¿00:00:06;18;20;Aceptado
820,820,2,Boleta,B001,0000820,2018-08-02 00:00:07,18,170,Aceptado;820;820;2;Boleta;B001;????820;2018-08-02¿00:00:07;18;170;Aceptado
821,821,3,Boleta,B001,0000821,2018-08-02 00:00:08,18,40,Aceptado;821;821;3;Boleta;B001;????821;2018-08-02¿00:00:08;18;40;Aceptado
822,822,3,Boleta,B001,0000822,2018-08-02 00:00:09,18,40,Aceptado;822;822;3;Boleta;B001;????822;2018-08-02¿00:00:09;18;40;Aceptado
823,823,2,Boleta,B001,0000823,2018-08-02 00:00:10,18,60,Aceptado;823;823;2;Boleta;B001;????823;2018-08-02¿00:00:10;18;60;Aceptado
824,824,3,Boleta,B001,0000824,2018-08-02 00:00:11,18,35,Aceptado;824;824;3;Boleta;B001;????824;2018-08-02¿00:00:11;18;35;Aceptado
825,825,3,Boleta,B001,0000825,2018-08-02 00:00:12,18,50,Aceptado;825;825;3;Boleta;B001;????825;2018-08-02¿00:00:12;18;50;Aceptado
826,826,3,Boleta,B001,0000826,2018-08-02 00:00:13,18,35,Aceptado;826;826;3;Boleta;B001;????826;2018-08-02¿00:00:13;18;35;Aceptado
827,827,2,Boleta,B001,0000827,2018-08-02 00:00:14,18,20,Aceptado;827;827;2;Boleta;B001;????827;2018-08-02¿00:00:14;18;20;Aceptado
828,828,2,Boleta,B001,0000828,2018-08-02 00:00:15,18,20,Aceptado;828;828;2;Boleta;B001;????828;2018-08-02¿00:00:15;18;20;Aceptado
829,829,2,Boleta,B001,0000829,2018-08-02 00:00:16,18,20,Aceptado;829;829;2;Boleta;B001;????829;2018-08-02¿00:00:16;18;20;Aceptado
830,830,2,Boleta,B001,0000830,2018-08-02 00:00:17,18,50,Aceptado;830;830;2;Boleta;B001;????830;2018-08-02¿00:00:17;18;50;Aceptado
831,831,2,Boleta,B001,0000831,2018-08-02 00:00:18,18,95,Aceptado;831;831;2;Boleta;B001;????831;2018-08-02¿00:00:18;18;95;Aceptado
832,832,3,Boleta,B001,0000832,2018-08-02 00:00:19,18,170,Aceptado;832;832;3;Boleta;B001;????832;2018-08-02¿00:00:19;18;170;Aceptado
833,833,3,Boleta,B001,0000833,2018-08-02 00:00:20,18,60,Aceptado;833;833;3;Boleta;B001;????833;2018-08-02¿00:00:20;18;60;Aceptado
834,834,2,Boleta,B001,0000834,2018-08-02 00:00:21,18,35,Aceptado;834;834;2;Boleta;B001;????834;2018-08-02¿00:00:21;18;35;Aceptado
835,835,2,Boleta,B001,0000835,2018-08-06 00:00:21,18,35,Aceptado;835;835;2;Boleta;B001;????835;2018-08-06¿00:00:21;18;35;Aceptado
836,836,2,Boleta,B001,0000836,2018-08-06 00:00:22,18,20,Aceptado;836;836;2;Boleta;B001;????836;2018-08-06¿00:00:22;18;20;Aceptado
837,837,2,Boleta,B001,0000837,2018-08-06 00:00:23,18,20,Aceptado;837;837;2;Boleta;B001;????837;2018-08-06¿00:00:23;18;20;Aceptado
838,838,3,Boleta,B001,0000838,2018-08-06 00:00:24,18,294,Aceptado;838;838;3;Boleta;B001;????838;2018-08-06¿00:00:24;18;294;Aceptado
839,839,3,Boleta,B001,0000839,2018-08-06 00:00:25,18,20,Aceptado;839;839;3;Boleta;B001;????839;2018-08-06¿00:00:25;18;20;Aceptado
840,840,2,Boleta,B001,0000840,2018-08-06 00:00:26,18,20,Aceptado;840;840;2;Boleta;B001;????840;2018-08-06¿00:00:26;18;20;Aceptado
841,841,3,Boleta,B001,0000841,2018-08-06 00:00:27,18,70,Aceptado;841;841;3;Boleta;B001;????841;2018-08-06¿00:00:27;18;70;Aceptado
842,842,3,Boleta,B001,0000842,2018-08-06 00:00:28,18,100,Aceptado;842;842;3;Boleta;B001;????842;2018-08-06¿00:00:28;18;100;Aceptado
843,843,3,Boleta,B001,0000843,2018-08-06 00:00:29,18,35,Aceptado;843;843;3;Boleta;B001;????843;2018-08-06¿00:00:29;18;35;Aceptado
844,844,2,Boleta,B001,0000844,2018-08-06 00:00:30,18,20,Aceptado;844;844;2;Boleta;B001;????844;2018-08-06¿00:00:30;18;20;Aceptado
845,845,2,Boleta,B001,0000845,2018-08-06 00:00:31,18,20,Aceptado;845;845;2;Boleta;B001;????845;2018-08-06¿00:00:31;18;20;Aceptado
846,846,2,Boleta,B001,0000846,2018-08-06 00:00:32,18,35,Aceptado;846;846;2;Boleta;B001;????846;2018-08-06¿00:00:32;18;35;Aceptado
847,847,2,Boleta,B001,0000847,2018-08-06 00:00:33,18,20,Aceptado;847;847;2;Boleta;B001;????847;2018-08-06¿00:00:33;18;20;Aceptado
848,848,2,Boleta,B001,0000848,2018-08-06 00:00:34,18,170,Aceptado;848;848;2;Boleta;B001;????848;2018-08-06¿00:00:34;18;170;Aceptado
849,849,3,Boleta,B001,0000849,2018-08-06 00:00:35,18,190,Aceptado;849;849;3;Boleta;B001;????849;2018-08-06¿00:00:35;18;190;Aceptado
850,850,3,Boleta,B001,0000850,2018-08-06 00:00:36,18,490,Aceptado;850;850;3;Boleta;B001;????850;2018-08-06¿00:00:36;18;490;Aceptado
851,851,2,Boleta,B001,0000851,2018-08-06 00:00:37,18,95,Aceptado;851;851;2;Boleta;B001;????851;2018-08-06¿00:00:37;18;95;Aceptado
852,852,3,Boleta,B001,0000852,2018-08-06 00:00:38,18,490,Aceptado;852;852;3;Boleta;B001;????852;2018-08-06¿00:00:38;18;490;Aceptado
853,853,3,Boleta,B001,0000853,2018-08-06 00:00:39,18,70,Aceptado;853;853;3;Boleta;B001;????853;2018-08-06¿00:00:39;18;70;Aceptado
854,854,3,Boleta,B001,0000854,2018-08-06 00:00:40,18,20,Aceptado;854;854;3;Boleta;B001;????854;2018-08-06¿00:00:40;18;20;Aceptado
855,855,2,Boleta,B001,0000855,2018-08-06 00:00:41,18,70,Aceptado;855;855;2;Boleta;B001;????855;2018-08-06¿00:00:41;18;70;Aceptado
856,856,2,Boleta,B001,0000856,2018-08-09 00:00:00,18,40,Aceptado;856;856;2;Boleta;B001;????856;2018-08-09¿00:00:00;18;40;Aceptado
857,857,2,Boleta,B001,0000857,2018-08-09 00:00:01,18,50,Aceptado;857;857;2;Boleta;B001;????857;2018-08-09¿00:00:01;18;50;Aceptado
858,858,2,Boleta,B001,0000858,2018-08-09 00:00:02,18,20,Aceptado;858;858;2;Boleta;B001;????858;2018-08-09¿00:00:02;18;20;Aceptado
859,859,2,Boleta,B001,0000859,2018-08-09 00:00:03,18,50,Aceptado;859;859;2;Boleta;B001;????859;2018-08-09¿00:00:03;18;50;Aceptado
860,860,3,Boleta,B001,0000860,2018-08-09 00:00:04,18,50,Aceptado;860;860;3;Boleta;B001;????860;2018-08-09¿00:00:04;18;50;Aceptado
861,861,3,Boleta,B001,0000861,2018-08-09 00:00:05,18,102,Aceptado;861;861;3;Boleta;B001;????861;2018-08-09¿00:00:05;18;102;Aceptado
862,862,2,Boleta,B001,0000862,2018-08-09 00:00:06,18,57,Aceptado;862;862;2;Boleta;B001;????862;2018-08-09¿00:00:06;18;57;Aceptado
863,863,2,Boleta,B001,0000863,2018-08-09 00:00:07,18,102,Aceptado;863;863;2;Boleta;B001;????863;2018-08-09¿00:00:07;18;102;Aceptado
864,864,2,Boleta,B001,0000864,2018-08-09 00:00:08,18,100,Aceptado;864;864;2;Boleta;B001;????864;2018-08-09¿00:00:08;18;100;Aceptado
865,865,2,Boleta,B001,0000865,2018-08-09 00:00:09,18,35,Aceptado;865;865;2;Boleta;B001;????865;2018-08-09¿00:00:09;18;35;Aceptado
866,866,3,Boleta,B001,0000866,2018-08-09 00:00:10,18,20,Aceptado;866;866;3;Boleta;B001;????866;2018-08-09¿00:00:10;18;20;Aceptado
867,867,3,Boleta,B001,0000867,2018-08-09 00:00:11,18,35,Aceptado;867;867;3;Boleta;B001;????867;2018-08-09¿00:00:11;18;35;Aceptado
868,868,2,Boleta,B001,0000868,2018-08-09 00:00:12,18,20,Aceptado;868;868;2;Boleta;B001;????868;2018-08-09¿00:00:12;18;20;Aceptado
869,869,3,Boleta,B001,0000869,2018-08-09 00:00:13,18,171,Aceptado;869;869;3;Boleta;B001;????869;2018-08-09¿00:00:13;18;171;Aceptado
870,870,3,Boleta,B001,0000870,2018-08-09 00:00:14,18,408,Aceptado;870;870;3;Boleta;B001;????870;2018-08-09¿00:00:14;18;408;Aceptado
871,871,3,Boleta,B001,0000871,2018-08-09 00:00:15,18,20,Aceptado;871;871;3;Boleta;B001;????871;2018-08-09¿00:00:15;18;20;Aceptado
872,872,2,Boleta,B001,0000872,2018-08-09 00:00:16,18,20,Aceptado;872;872;2;Boleta;B001;????872;2018-08-09¿00:00:16;18;20;Aceptado
873,873,2,Boleta,B001,0000873,2018-08-09 00:00:17,18,50,Aceptado;873;873;2;Boleta;B001;????873;2018-08-09¿00:00:17;18;50;Aceptado
874,874,2,Boleta,B001,0000874,2018-08-09 00:00:18,18,190,Aceptado;874;874;2;Boleta;B001;????874;2018-08-09¿00:00:18;18;190;Aceptado
875,875,2,Boleta,B001,0000875,2018-08-09 00:00:19,18,35,Aceptado;875;875;2;Boleta;B001;????875;2018-08-09¿00:00:19;18;35;Aceptado
876,876,2,Boleta,B001,0000876,2018-08-09 00:00:20,18,50,Aceptado;876;876;2;Boleta;B001;????876;2018-08-09¿00:00:20;18;50;Aceptado
877,877,3,Boleta,B001,0000877,2018-08-13 00:00:20,18,340,Aceptado;877;877;3;Boleta;B001;????877;2018-08-13¿00:00:20;18;340;Aceptado
878,878,3,Boleta,B001,0000878,2018-08-13 00:00:21,18,50,Aceptado;878;878;3;Boleta;B001;????878;2018-08-13¿00:00:21;18;50;Aceptado
879,879,2,Boleta,B001,0000879,2018-08-13 00:00:22,18,50,Aceptado;879;879;2;Boleta;B001;????879;2018-08-13¿00:00:22;18;50;Aceptado
880,880,3,Boleta,B001,0000880,2018-08-13 00:00:23,18,144,Aceptado;880;880;3;Boleta;B001;????880;2018-08-13¿00:00:23;18;144;Aceptado
881,881,3,Boleta,B001,0000881,2018-08-13 00:00:24,18,35,Aceptado;881;881;3;Boleta;B001;????881;2018-08-13¿00:00:24;18;35;Aceptado
882,882,3,Boleta,B001,0000882,2018-08-13 00:00:25,18,35,Aceptado;882;882;3;Boleta;B001;????882;2018-08-13¿00:00:25;18;35;Aceptado
883,883,2,Boleta,B001,0000883,2018-08-13 00:00:26,18,57,Aceptado;883;883;2;Boleta;B001;????883;2018-08-13¿00:00:26;18;57;Aceptado
884,884,2,Boleta,B001,0000884,2018-08-13 00:00:27,18,190,Aceptado;884;884;2;Boleta;B001;????884;2018-08-13¿00:00:27;18;190;Aceptado
885,885,2,Boleta,B001,0000885,2018-08-13 00:00:28,18,150,Aceptado;885;885;2;Boleta;B001;????885;2018-08-13¿00:00:28;18;150;Aceptado
886,886,2,Boleta,B001,0000886,2018-08-13 00:00:29,18,20,Aceptado;886;886;2;Boleta;B001;????886;2018-08-13¿00:00:29;18;20;Aceptado
887,887,2,Boleta,B001,0000887,2018-08-13 00:00:30,18,340,Aceptado;887;887;2;Boleta;B001;????887;2018-08-13¿00:00:30;18;340;Aceptado
888,888,3,Boleta,B001,0000888,2018-08-13 00:00:31,18,100,Aceptado;888;888;3;Boleta;B001;????888;2018-08-13¿00:00:31;18;100;Aceptado
889,889,3,Boleta,B001,0000889,2018-08-13 00:00:32,18,50,Aceptado;889;889;3;Boleta;B001;????889;2018-08-13¿00:00:32;18;50;Aceptado
890,890,2,Boleta,B001,0000890,2018-08-13 00:00:33,18,35,Aceptado;890;890;2;Boleta;B001;????890;2018-08-13¿00:00:33;18;35;Aceptado
891,891,2,Boleta,B001,0000891,2018-08-13 00:00:34,18,50,Aceptado;891;891;2;Boleta;B001;????891;2018-08-13¿00:00:34;18;50;Aceptado
892,892,2,Boleta,B001,0000892,2018-08-13 00:00:35,18,20,Aceptado;892;892;2;Boleta;B001;????892;2018-08-13¿00:00:35;18;20;Aceptado
893,893,2,Boleta,B001,0000893,2018-08-13 00:00:36,18,57,Aceptado;893;893;2;Boleta;B001;????893;2018-08-13¿00:00:36;18;57;Aceptado
894,894,3,Boleta,B001,0000894,2018-08-13 00:00:37,18,50,Aceptado;894;894;3;Boleta;B001;????894;2018-08-13¿00:00:37;18;50;Aceptado
895,895,3,Boleta,B001,0000895,2018-08-13 00:00:38,18,100,Aceptado;895;895;3;Boleta;B001;????895;2018-08-13¿00:00:38;18;100;Aceptado
896,896,2,Boleta,B001,0000896,2018-08-13 00:00:39,18,20,Aceptado;896;896;2;Boleta;B001;????896;2018-08-13¿00:00:39;18;20;Aceptado
897,897,3,Boleta,B001,0000897,2018-08-16 00:00:39,18,50,Aceptado;897;897;3;Boleta;B001;????897;2018-08-16¿00:00:39;18;50;Aceptado
898,898,3,Boleta,B001,0000898,2018-08-16 00:00:40,18,20,Aceptado;898;898;3;Boleta;B001;????898;2018-08-16¿00:00:40;18;20;Aceptado
899,899,3,Boleta,B001,0000899,2018-08-16 00:00:41,18,20,Aceptado;899;899;3;Boleta;B001;????899;2018-08-16¿00:00:41;18;20;Aceptado
900,900,2,Boleta,B001,0000900,2018-08-16 00:00:42,18,95,Aceptado;900;900;2;Boleta;B001;????900;2018-08-16¿00:00:42;18;95;Aceptado
901,901,2,Boleta,B001,0000901,2018-08-16 00:00:43,18,105,Aceptado;901;901;2;Boleta;B001;????901;2018-08-16¿00:00:43;18;105;Aceptado
902,902,2,Boleta,B001,0000902,2018-08-16 00:00:44,18,190,Aceptado;902;902;2;Boleta;B001;????902;2018-08-16¿00:00:44;18;190;Aceptado
903,903,2,Boleta,B001,0000903,2018-08-16 00:00:45,18,190,Aceptado;903;903;2;Boleta;B001;????903;2018-08-16¿00:00:45;18;190;Aceptado
904,904,2,Boleta,B001,0000904,2018-08-16 00:00:46,18,190,Aceptado;904;904;2;Boleta;B001;????904;2018-08-16¿00:00:46;18;190;Aceptado
905,905,3,Boleta,B001,0000905,2018-08-16 00:00:47,18,35,Aceptado;905;905;3;Boleta;B001;????905;2018-08-16¿00:00:47;18;35;Aceptado
906,906,3,Boleta,B001,0000906,2018-08-16 00:00:48,18,50,Aceptado;906;906;3;Boleta;B001;????906;2018-08-16¿00:00:48;18;50;Aceptado
907,907,2,Boleta,B001,0000907,2018-08-16 00:00:49,18,150,Aceptado;907;907;2;Boleta;B001;????907;2018-08-16¿00:00:49;18;150;Aceptado
908,908,3,Boleta,B001,0000908,2018-08-16 00:00:50,18,35,Aceptado;908;908;3;Boleta;B001;????908;2018-08-16¿00:00:50;18;35;Aceptado
909,909,3,Boleta,B001,0000909,2018-08-16 00:00:51,18,40,Aceptado;909;909;3;Boleta;B001;????909;2018-08-16¿00:00:51;18;40;Aceptado
910,910,3,Boleta,B001,0000910,2018-08-16 00:00:52,18,99,Aceptado;910;910;3;Boleta;B001;????910;2018-08-16¿00:00:52;18;99;Aceptado
911,911,2,Boleta,B001,0000911,2018-08-16 00:00:53,18,70,Aceptado;911;911;2;Boleta;B001;????911;2018-08-16¿00:00:53;18;70;Aceptado
912,912,2,Boleta,B001,0000912,2018-08-16 00:00:54,18,20,Aceptado;912;912;2;Boleta;B001;????912;2018-08-16¿00:00:54;18;20;Aceptado
913,913,2,Boleta,B001,0000913,2018-08-16 00:00:55,18,100,Aceptado;913;913;2;Boleta;B001;????913;2018-08-16¿00:00:55;18;100;Aceptado
914,914,2,Boleta,B001,0000914,2018-08-16 00:00:56,18,40,Aceptado;914;914;2;Boleta;B001;????914;2018-08-16¿00:00:56;18;40;Aceptado
915,915,2,Boleta,B001,0000915,2018-08-16 00:00:57,18,240,Aceptado;915;915;2;Boleta;B001;????915;2018-08-16¿00:00:57;18;240;Aceptado
916,916,3,Boleta,B001,0000916,2018-08-16 00:00:58,18,50,Aceptado;916;916;3;Boleta;B001;????916;2018-08-16¿00:00:58;18;50;Aceptado
917,917,3,Boleta,B001,0000917,2018-08-16 00:00:59,18,20,Aceptado;917;917;3;Boleta;B001;????917;2018-08-16¿00:00:59;18;20;Aceptado
918,918,2,Boleta,B001,0000918,2018-08-20 00:00:00,18,20,Aceptado;918;918;2;Boleta;B001;????918;2018-08-20¿00:00:00;18;20;Aceptado
919,919,2,Boleta,B001,0000919,2018-08-20 00:00:01,18,35,Aceptado;919;919;2;Boleta;B001;????919;2018-08-20¿00:00:01;18;35;Aceptado
920,920,2,Boleta,B001,0000920,2018-08-20 00:00:02,18,100,Aceptado;920;920;2;Boleta;B001;????920;2018-08-20¿00:00:02;18;100;Aceptado
921,921,2,Boleta,B001,0000921,2018-08-20 00:00:03,18,20,Aceptado;921;921;2;Boleta;B001;????921;2018-08-20¿00:00:03;18;20;Aceptado
922,922,3,Boleta,B001,0000922,2018-08-20 00:00:04,18,70,Aceptado;922;922;3;Boleta;B001;????922;2018-08-20¿00:00:04;18;70;Aceptado
923,923,3,Boleta,B001,0000923,2018-08-20 00:00:05,18,99,Aceptado;923;923;3;Boleta;B001;????923;2018-08-20¿00:00:05;18;99;Aceptado
924,924,2,Boleta,B001,0000924,2018-08-20 00:00:06,18,35,Aceptado;924;924;2;Boleta;B001;????924;2018-08-20¿00:00:06;18;35;Aceptado
925,925,3,Boleta,B001,0000925,2018-08-20 00:00:07,18,20,Aceptado;925;925;3;Boleta;B001;????925;2018-08-20¿00:00:07;18;20;Aceptado
926,926,3,Boleta,B001,0000926,2018-08-20 00:00:08,18,20,Aceptado;926;926;3;Boleta;B001;????926;2018-08-20¿00:00:08;18;20;Aceptado
927,927,3,Boleta,B001,0000927,2018-08-20 00:00:09,18,20,Aceptado;927;927;3;Boleta;B001;????927;2018-08-20¿00:00:09;18;20;Aceptado
928,928,2,Boleta,B001,0000928,2018-08-20 00:00:10,18,20,Aceptado;928;928;2;Boleta;B001;????928;2018-08-20¿00:00:10;18;20;Aceptado
929,929,2,Boleta,B001,0000929,2018-08-20 00:00:11,18,102,Aceptado;929;929;2;Boleta;B001;????929;2018-08-20¿00:00:11;18;102;Aceptado
930,930,2,Boleta,B001,0000930,2018-08-20 00:00:12,18,145,Aceptado;930;930;2;Boleta;B001;????930;2018-08-20¿00:00:12;18;145;Aceptado
931,931,2,Boleta,B001,0000931,2018-08-20 00:00:13,18,20,Aceptado;931;931;2;Boleta;B001;????931;2018-08-20¿00:00:13;18;20;Aceptado
932,932,2,Boleta,B001,0000932,2018-08-20 00:00:14,18,150,Aceptado;932;932;2;Boleta;B001;????932;2018-08-20¿00:00:14;18;150;Aceptado
933,933,3,Boleta,B001,0000933,2018-08-20 00:00:15,18,57,Aceptado;933;933;3;Boleta;B001;????933;2018-08-20¿00:00:15;18;57;Aceptado
934,934,3,Boleta,B001,0000934,2018-08-20 00:00:16,18,20,Aceptado;934;934;3;Boleta;B001;????934;2018-08-20¿00:00:16;18;20;Aceptado
935,935,2,Boleta,B001,0000935,2018-08-20 00:00:17,18,50,Aceptado;935;935;2;Boleta;B001;????935;2018-08-20¿00:00:17;18;50;Aceptado
936,936,3,Boleta,B001,0000936,2018-08-20 00:00:18,18,35,Aceptado;936;936;3;Boleta;B001;????936;2018-08-20¿00:00:18;18;35;Aceptado
937,937,3,Boleta,B001,0000937,2018-08-20 00:00:19,18,50,Aceptado;937;937;3;Boleta;B001;????937;2018-08-20¿00:00:19;18;50;Aceptado
938,938,3,Boleta,B001,0000938,2018-08-20 00:00:20,18,190,Aceptado;938;938;3;Boleta;B001;????938;2018-08-20¿00:00:20;18;190;Aceptado
939,939,2,Boleta,B001,0000939,2018-08-20 00:00:21,18,105,Aceptado;939;939;2;Boleta;B001;????939;2018-08-20¿00:00:21;18;105;Aceptado
940,940,2,Boleta,B001,0000940,2018-08-23 00:00:21,18,70,Aceptado;940;940;2;Boleta;B001;????940;2018-08-23¿00:00:21;18;70;Aceptado
941,941,2,Boleta,B001,0000941,2018-08-23 00:00:22,18,95,Aceptado;941;941;2;Boleta;B001;????941;2018-08-23¿00:00:22;18;95;Aceptado
942,942,2,Boleta,B001,0000942,2018-08-23 00:00:23,18,100,Aceptado;942;942;2;Boleta;B001;????942;2018-08-23¿00:00:23;18;100;Aceptado
943,943,2,Boleta,B001,0000943,2018-08-23 00:00:24,18,35,Aceptado;943;943;2;Boleta;B001;????943;2018-08-23¿00:00:24;18;35;Aceptado
944,944,3,Boleta,B001,0000944,2018-08-23 00:00:25,18,102,Aceptado;944;944;3;Boleta;B001;????944;2018-08-23¿00:00:25;18;102;Aceptado
945,945,3,Boleta,B001,0000945,2018-08-23 00:00:26,18,50,Aceptado;945;945;3;Boleta;B001;????945;2018-08-23¿00:00:26;18;50;Aceptado
946,946,2,Boleta,B001,0000946,2018-08-23 00:00:27,18,50,Aceptado;946;946;2;Boleta;B001;????946;2018-08-23¿00:00:27;18;50;Aceptado
947,947,2,Boleta,B001,0000947,2018-08-23 00:00:28,18,60,Aceptado;947;947;2;Boleta;B001;????947;2018-08-23¿00:00:28;18;60;Aceptado
948,948,2,Boleta,B001,0000948,2018-08-23 00:00:29,18,60,Aceptado;948;948;2;Boleta;B001;????948;2018-08-23¿00:00:29;18;60;Aceptado
949,949,2,Boleta,B001,0000949,2018-08-23 00:00:30,18,480,Aceptado;949;949;2;Boleta;B001;????949;2018-08-23¿00:00:30;18;480;Aceptado
950,950,3,Boleta,B001,0000950,2018-08-23 00:00:31,18,190,Aceptado;950;950;3;Boleta;B001;????950;2018-08-23¿00:00:31;18;190;Aceptado
951,951,3,Boleta,B001,0000951,2018-08-23 00:00:32,18,190,Aceptado;951;951;3;Boleta;B001;????951;2018-08-23¿00:00:32;18;190;Aceptado
952,952,2,Boleta,B001,0000952,2018-08-23 00:00:33,18,35,Aceptado;952;952;2;Boleta;B001;????952;2018-08-23¿00:00:33;18;35;Aceptado
953,953,3,Boleta,B001,0000953,2018-08-23 00:00:34,18,50,Aceptado;953;953;3;Boleta;B001;????953;2018-08-23¿00:00:34;18;50;Aceptado
954,954,3,Boleta,B001,0000954,2018-08-23 00:00:35,18,99,Aceptado;954;954;3;Boleta;B001;????954;2018-08-23¿00:00:35;18;99;Aceptado
955,955,3,Boleta,B001,0000955,2018-08-23 00:00:36,18,20,Aceptado;955;955;3;Boleta;B001;????955;2018-08-23¿00:00:36;18;20;Aceptado
956,956,2,Boleta,B001,0000956,2018-08-23 00:00:37,18,38,Aceptado;956;956;2;Boleta;B001;????956;2018-08-23¿00:00:37;18;38;Aceptado
957,957,2,Boleta,B001,0000957,2018-08-23 00:00:38,18,99,Aceptado;957;957;2;Boleta;B001;????957;2018-08-23¿00:00:38;18;99;Aceptado
958,958,2,Boleta,B001,0000958,2018-08-23 00:00:39,18,38,Aceptado;958;958;2;Boleta;B001;????958;2018-08-23¿00:00:39;18;38;Aceptado
959,959,2,Boleta,B001,0000959,2018-08-23 00:00:40,18,35,Aceptado;959;959;2;Boleta;B001;????959;2018-08-23¿00:00:40;18;35;Aceptado
960,960,2,Boleta,B001,0000960,2018-08-27 00:00:40,18,40,Aceptado;960;960;2;Boleta;B001;????960;2018-08-27¿00:00:40;18;40;Aceptado
961,961,3,Boleta,B001,0000961,2018-08-27 00:00:41,18,100,Aceptado;961;961;3;Boleta;B001;????961;2018-08-27¿00:00:41;18;100;Aceptado
962,962,3,Boleta,B001,0000962,2018-08-27 00:00:42,18,95,Aceptado;962;962;3;Boleta;B001;????962;2018-08-27¿00:00:42;18;95;Aceptado
963,963,2,Boleta,B001,0000963,2018-08-27 00:00:43,18,50,Aceptado;963;963;2;Boleta;B001;????963;2018-08-27¿00:00:43;18;50;Aceptado
964,964,3,Boleta,B001,0000964,2018-08-27 00:00:44,18,35,Aceptado;964;964;3;Boleta;B001;????964;2018-08-27¿00:00:44;18;35;Aceptado
965,965,3,Boleta,B001,0000965,2018-08-27 00:00:45,18,20,Aceptado;965;965;3;Boleta;B001;????965;2018-08-27¿00:00:45;18;20;Aceptado
966,966,3,Boleta,B001,0000966,2018-08-27 00:00:46,18,35,Aceptado;966;966;3;Boleta;B001;????966;2018-08-27¿00:00:46;18;35;Aceptado
967,967,2,Boleta,B001,0000967,2018-08-27 00:00:47,18,38,Aceptado;967;967;2;Boleta;B001;????967;2018-08-27¿00:00:47;18;38;Aceptado
968,968,2,Boleta,B001,0000968,2018-08-27 00:00:48,18,50,Aceptado;968;968;2;Boleta;B001;????968;2018-08-27¿00:00:48;18;50;Aceptado
969,969,2,Boleta,B001,0000969,2018-08-27 00:00:49,18,38,Aceptado;969;969;2;Boleta;B001;????969;2018-08-27¿00:00:49;18;38;Aceptado
